Travel ID,SOURCE,DESTINATION,Transaction Value,COST,DATE,EMPLOYEE_ID,Main Category,Sub Category,Emission Factor,Emission,Title,DEPARTMENT
823,Calgary,Winnipeg,560.16,302.238862744276,2021-12-14,2291,Ground Travel,Train,0.15,84.02399999999999,IT,Marketing
824,Edmonton,Vancouver,453.08,631.1351655203028,2023-01-27,2266,Ground Travel,Car,0.2,90.616,Finance,Sales
825,Hamilton,Hamilton,2.0,959.4121490743826,2021-11-13,1133,Accommodation,AirBnB,0.09,0.18,Marketing,IT
826,Winnipeg,Quebec City,9.0,538.5314687089685,2021-03-09,677,Accommodation,Green Accommodation,0.05,0.45,Sales,HR
827,Ottawa,Ottawa,5.0,610.0792581561182,2020-03-17,4760,Accommodation,Green Accommodation,0.05,0.25,Finance,Marketing
828,Montreal,Montreal,6655.19,448.09968339992025,2022-05-25,3460,Air Travel,Private Jet,0.27,1796.9013,IT,HR
829,Vancouver,Vancouver,9.0,548.9538750343461,2021-06-04,2298,Accommodation,Hotel,0.1,0.9,IT,Finance
830,Vancouver,Montreal,8.0,104.29882505818495,2020-06-07,4226,Accommodation,Green Accommodation,0.05,0.4,HR,Marketing
831,Vancouver,Ottawa,4.0,452.0409980414348,2023-06-24,4685,Accommodation,Green Accommodation,0.05,0.2,HR,IT
832,Kitchener,Hamilton,2171.27,637.7681341477991,2020-07-08,2245,Ground Travel,Train,0.15,325.6905,IT,Sales
833,Quebec City,Quebec City,2.0,113.49286991963768,2022-12-30,1585,Accommodation,Lodging,0.08,0.16,Marketing,IT
834,Quebec City,Edmonton,8850.85,918.4038009578863,2020-07-17,4260,Air Travel,Private Jet,0.27,2389.7295000000004,Marketing,HR
835,Quebec City,Kitchener,6399.19,982.9287989251077,2020-03-16,4572,Ground Travel,Train,0.15,959.8784999999999,HR,Marketing
836,Calgary,Toronto,3.0,209.68907162021233,2022-02-26,1150,Accommodation,Green Accommodation,0.05,0.15000000000000002,HR,HR
837,Ottawa,Hamilton,7.0,368.70067644818226,2020-05-07,1086,Accommodation,Hotel,0.1,0.7000000000000001,IT,Finance
838,Hamilton,Toronto,3.0,180.42506109564425,2022-02-18,3207,Accommodation,Green Accommodation,0.05,0.15000000000000002,IT,Sales
839,Kitchener,Kitchener,2.0,883.6978098769813,2023-10-22,4113,Accommodation,Lodging,0.08,0.16,Marketing,Sales
840,Montreal,Edmonton,3.0,109.78622114664276,2022-12-16,353,Accommodation,AirBnB,0.09,0.27,Finance,Finance
841,Vancouver,Hamilton,2738.4,369.43394251763164,2023-03-14,4952,Ground Travel,Car,0.2,547.6800000000001,Marketing,Marketing
842,Kitchener,Vancouver,8543.72,559.7853733529807,2022-03-03,463,Air Travel,Private Jet,0.27,2306.8044,HR,IT
843,Hamilton,Hamilton,7.0,209.83113341985637,2022-03-31,2854,Accommodation,Hotel,0.1,0.7000000000000001,Finance,HR
844,Toronto,Edmonton,1870.18,556.2101445271468,2020-08-16,2348,Ground Travel,Car,0.2,374.03600000000006,IT,HR
845,Montreal,Montreal,6505.3,739.8609510803914,2020-03-15,3877,Ground Travel,Train,0.15,975.795,HR,Marketing
846,Quebec City,Calgary,9334.39,541.5352065647191,2021-06-30,333,Ground Travel,Train,0.15,1400.1584999999998,Marketing,Finance
847,Ottawa,Winnipeg,2.0,953.0986583068371,2023-06-16,4142,Accommodation,Lodging,0.08,0.16,HR,Marketing
848,Hamilton,Edmonton,4.0,368.56059964899447,2021-07-12,2156,Accommodation,Lodging,0.08,0.32,Sales,Finance
849,Vancouver,Edmonton,2501.9,328.03899202702416,2022-09-18,578,Ground Travel,Car,0.2,500.38000000000005,Marketing,Sales
850,Edmonton,Ottawa,7.0,198.09232310247302,2021-01-06,4050,Accommodation,Hotel,0.1,0.7000000000000001,IT,Sales
851,Ottawa,Winnipeg,2.0,485.9492878965182,2021-12-15,4061,Accommodation,Hotel,0.1,0.2,IT,Finance
852,Ottawa,Toronto,9.0,753.4855954157184,2023-11-28,2754,Accommodation,AirBnB,0.09,0.8099999999999999,Finance,Sales
853,Quebec City,Hamilton,323.65,334.4064246690634,2020-12-15,4073,Ground Travel,Train,0.15,48.54749999999999,Finance,HR
854,Montreal,Quebec City,4.0,514.9956827148335,2022-12-16,130,Accommodation,Lodging,0.08,0.32,HR,Sales
855,Montreal,Montreal,8.0,804.5876145056366,2023-04-06,3637,Accommodation,Hotel,0.1,0.8,HR,HR
856,Vancouver,Edmonton,7815.91,888.0070024954557,2021-05-27,1506,Ground Travel,Train,0.15,1172.3864999999998,Finance,Finance
857,Winnipeg,Ottawa,3479.32,598.5523287336548,2020-09-02,3713,Ground Travel,Car,0.2,695.864,Finance,Marketing
858,Calgary,Ottawa,8.0,393.6047444362537,2020-08-07,54,Accommodation,Green Accommodation,0.05,0.4,Sales,Finance
859,Kitchener,Hamilton,466.38,681.9988428856037,2021-03-06,2689,Ground Travel,Car,0.2,93.27600000000001,Marketing,Finance
860,Quebec City,Winnipeg,9.0,788.3165718207553,2023-07-05,4176,Accommodation,Lodging,0.08,0.72,Sales,HR
861,Edmonton,Kitchener,3836.32,631.2107145563491,2020-02-17,4448,Air Travel,Private Jet,0.27,1035.8064000000002,HR,IT
862,Montreal,Ottawa,2.0,780.4830398807973,2022-04-15,4338,Accommodation,AirBnB,0.09,0.18,HR,Marketing
863,Calgary,Montreal,2.0,215.04265417498766,2022-03-17,2639,Accommodation,Lodging,0.08,0.16,HR,Sales
864,Quebec City,Vancouver,4663.07,357.95815759342497,2022-04-26,2608,Air Travel,Private Jet,0.27,1259.0289,Finance,IT
865,Vancouver,Quebec City,4.0,653.4434642420528,2021-04-11,2407,Accommodation,Lodging,0.08,0.32,Sales,HR
866,Kitchener,Kitchener,4.0,785.6142219142981,2021-05-24,2177,Accommodation,Green Accommodation,0.05,0.2,Finance,IT
867,Montreal,Quebec City,569.26,203.60883837596134,2022-06-29,1834,Ground Travel,Car,0.2,113.852,Finance,Sales
868,Ottawa,Calgary,9738.41,410.73693384077984,2022-02-12,231,Air Travel,Commercial Airline,0.16,1558.1456,HR,HR
869,Hamilton,Edmonton,2.0,164.02153645067983,2023-05-30,83,Accommodation,Hotel,0.1,0.2,Sales,IT
870,Edmonton,Vancouver,8078.98,766.1733442576433,2022-09-29,3386,Air Travel,Commercial Airline,0.16,1292.6368,HR,Marketing
871,Ottawa,Toronto,6.0,294.6799867054426,2021-10-04,2641,Accommodation,Hotel,0.1,0.6000000000000001,IT,Marketing
872,Calgary,Toronto,4.0,580.0201754870512,2023-08-08,2772,Accommodation,Hotel,0.1,0.4,Sales,Sales
873,Hamilton,Kitchener,3779.3,950.0086472436835,2022-04-24,4651,Ground Travel,Ferry,0.18,680.274,IT,HR
874,Hamilton,Vancouver,7.0,504.8046695478862,2020-03-16,1491,Accommodation,Lodging,0.08,0.56,IT,Sales
875,Quebec City,Calgary,8.0,620.0833462953298,2022-09-30,2086,Accommodation,Hotel,0.1,0.8,Marketing,IT
876,Winnipeg,Toronto,3286.05,874.8440920817249,2022-05-24,3879,Ground Travel,Car,0.2,657.21,Marketing,Marketing
877,Kitchener,Edmonton,7.0,595.3885088419704,2020-12-25,1715,Accommodation,Hotel,0.1,0.7000000000000001,Sales,Finance
878,Kitchener,Winnipeg,2.0,296.6389263930645,2022-06-05,2417,Accommodation,Green Accommodation,0.05,0.1,Sales,Sales
879,Winnipeg,Edmonton,8.0,737.675947937308,2023-10-23,2507,Accommodation,Lodging,0.08,0.64,HR,HR
880,Winnipeg,Vancouver,1.0,387.95355333426403,2021-01-23,728,Accommodation,Lodging,0.08,0.08,Marketing,IT
881,Hamilton,Toronto,10.0,243.97267171353704,2022-01-22,1121,Accommodation,Lodging,0.08,0.8,IT,Sales
882,Kitchener,Hamilton,1982.35,669.2429417253238,2021-08-11,2054,Ground Travel,Ferry,0.18,356.823,IT,IT
883,Quebec City,Hamilton,3609.38,494.84800136561944,2022-03-08,689,Air Travel,Private Jet,0.27,974.5326000000001,Sales,HR
884,Winnipeg,Hamilton,4.0,828.349005498561,2021-11-20,3680,Accommodation,Green Accommodation,0.05,0.2,IT,Marketing
885,Hamilton,Quebec City,8.0,829.7938423297628,2022-08-25,3625,Accommodation,Hotel,0.1,0.8,Finance,Finance
886,Calgary,Quebec City,2185.56,202.38804282211265,2020-07-25,2255,Ground Travel,Car,0.2,437.112,Marketing,HR
887,Edmonton,Vancouver,8076.44,730.7392447970194,2021-10-05,1270,Ground Travel,Car,0.2,1615.288,Finance,IT
888,Calgary,Calgary,6070.39,805.948163439457,2021-10-19,2195,Ground Travel,Car,0.2,1214.0780000000002,Sales,HR
889,Ottawa,Ottawa,10.0,328.9394044297925,2022-09-11,2524,Accommodation,Lodging,0.08,0.8,HR,HR
890,Ottawa,Toronto,7465.14,590.0015344266199,2023-03-19,4176,Air Travel,Commercial Airline,0.16,1194.4224000000002,Sales,HR
891,Winnipeg,Ottawa,7674.4,518.1101972353538,2022-06-17,1408,Ground Travel,Car,0.2,1534.88,HR,Marketing
892,Kitchener,Montreal,2.0,325.3229752503162,2023-09-01,4896,Accommodation,Lodging,0.08,0.16,HR,Finance
893,Calgary,Vancouver,2.0,420.12457521011453,2023-09-04,1221,Accommodation,AirBnB,0.09,0.18,Marketing,IT
894,Calgary,Vancouver,1894.68,450.3856800238502,2021-09-22,2416,Air Travel,Commercial Airline,0.16,303.1488,IT,Sales
895,Quebec City,Calgary,2.0,776.9435201604963,2023-10-17,4692,Accommodation,Hotel,0.1,0.2,HR,Marketing
896,Quebec City,Kitchener,2813.64,131.1082243375286,2021-02-05,2798,Air Travel,Commercial Airline,0.16,450.1824,Finance,Finance
897,Vancouver,Vancouver,4.0,257.2472253558144,2023-10-29,2151,Accommodation,AirBnB,0.09,0.36,IT,Marketing
898,Quebec City,Edmonton,10.0,791.9413122872329,2020-02-16,2704,Accommodation,Hotel,0.1,1.0,Sales,Marketing
899,Hamilton,Vancouver,7608.65,385.6840134126173,2022-08-12,1730,Ground Travel,Car,0.2,1521.73,Finance,IT
900,Montreal,Kitchener,4974.95,437.1616047001626,2020-09-12,3950,Ground Travel,Car,0.2,994.99,Finance,Marketing
901,Calgary,Quebec City,8981.54,761.4203235979847,2021-04-26,2894,Ground Travel,Ferry,0.18,1616.6772,IT,Sales
902,Winnipeg,Ottawa,2597.62,365.3860592194711,2020-06-17,2341,Ground Travel,Car,0.2,519.524,Sales,Finance
903,Kitchener,Hamilton,10.0,628.9485396553498,2022-10-29,834,Accommodation,Lodging,0.08,0.8,HR,HR
904,Winnipeg,Winnipeg,8816.25,286.5762364472571,2020-05-31,4908,Ground Travel,Train,0.15,1322.4375,Sales,Sales
905,Edmonton,Montreal,7691.04,986.4916048119903,2022-01-15,1112,Air Travel,Private Jet,0.27,2076.5808,IT,Marketing
906,Edmonton,Winnipeg,1669.86,131.7859534413223,2022-04-05,2928,Air Travel,Private Jet,0.27,450.86220000000003,Marketing,IT
907,Montreal,Winnipeg,4397.84,420.9837530122119,2023-08-06,4891,Ground Travel,Ferry,0.18,791.6112,HR,IT
908,Calgary,Winnipeg,9739.51,472.6911102708772,2022-12-06,4346,Ground Travel,Car,0.2,1947.902,HR,HR
909,Ottawa,Hamilton,3.0,909.7706682247385,2020-06-21,972,Accommodation,Hotel,0.1,0.30000000000000004,Marketing,Finance
910,Edmonton,Vancouver,8076.64,483.2342537850994,2022-10-16,125,Ground Travel,Train,0.15,1211.496,Marketing,Finance
911,Quebec City,Calgary,6.0,125.41688421641503,2022-01-23,31,Accommodation,AirBnB,0.09,0.54,IT,HR
912,Edmonton,Montreal,8717.02,599.3813740349594,2023-07-14,1693,Ground Travel,Train,0.15,1307.553,Sales,Finance
913,Calgary,Hamilton,9191.72,691.5761798269946,2022-12-16,2928,Ground Travel,Ferry,0.18,1654.5095999999999,Marketing,IT
914,Hamilton,Toronto,4922.35,349.8712487275892,2022-02-02,40,Ground Travel,Train,0.15,738.3525000000001,Finance,Marketing
915,Calgary,Winnipeg,2.0,404.5772027376481,2022-11-04,2005,Accommodation,Green Accommodation,0.05,0.1,Marketing,HR
916,Kitchener,Quebec City,5.0,847.942163443552,2020-01-21,4984,Accommodation,AirBnB,0.09,0.44999999999999996,IT,Finance
917,Kitchener,Toronto,8.0,748.4655046659012,2023-04-02,2514,Accommodation,Green Accommodation,0.05,0.4,HR,Sales
918,Toronto,Vancouver,155.08,860.9355367183837,2022-01-16,2546,Air Travel,Commercial Airline,0.16,24.812800000000003,Finance,IT
919,Winnipeg,Ottawa,10.0,379.41552915982345,2020-10-22,1388,Accommodation,Hotel,0.1,1.0,HR,Sales
920,Hamilton,Toronto,3924.55,423.7290429521226,2022-07-15,883,Ground Travel,Car,0.2,784.9100000000001,Marketing,Sales
921,Toronto,Winnipeg,3290.5,518.9255404482716,2023-02-15,2903,Air Travel,Private Jet,0.27,888.4350000000001,IT,Sales
922,Quebec City,Toronto,7546.2,444.0736719049107,2022-01-27,3780,Air Travel,Private Jet,0.27,2037.4740000000002,IT,Sales
923,Edmonton,Toronto,4744.39,914.2494477922585,2022-04-02,3247,Air Travel,Commercial Airline,0.16,759.1024000000001,Finance,HR
924,Edmonton,Kitchener,4746.97,536.5357202469446,2020-05-22,1517,Air Travel,Commercial Airline,0.16,759.5152,Marketing,HR
925,Toronto,Edmonton,5204.84,465.4512418742333,2021-08-22,4372,Air Travel,Private Jet,0.27,1405.3068,IT,IT
926,Montreal,Kitchener,7754.73,399.62319649074436,2021-04-15,1601,Ground Travel,Train,0.15,1163.2095,Finance,Finance
927,Kitchener,Hamilton,1.0,633.8380576049581,2020-12-26,2529,Accommodation,Green Accommodation,0.05,0.05,IT,Finance
928,Edmonton,Ottawa,10.0,393.3094466654199,2022-02-28,3232,Accommodation,Green Accommodation,0.05,0.5,Sales,IT
929,Calgary,Montreal,9.0,962.0039099344241,2020-06-12,1975,Accommodation,Lodging,0.08,0.72,Sales,HR
930,Montreal,Kitchener,8918.63,721.7725577882135,2023-06-29,2623,Ground Travel,Ferry,0.18,1605.3533999999997,HR,IT
931,Winnipeg,Hamilton,2119.29,696.0673363045094,2021-06-05,3643,Ground Travel,Train,0.15,317.89349999999996,Marketing,IT
932,Toronto,Ottawa,8028.21,164.419688724354,2022-08-15,3321,Ground Travel,Ferry,0.18,1445.0778,IT,Finance
933,Montreal,Ottawa,5916.83,815.5302144105682,2022-11-17,889,Ground Travel,Car,0.2,1183.366,HR,Finance
934,Calgary,Vancouver,6.0,752.8726789288279,2023-05-29,1853,Accommodation,Green Accommodation,0.05,0.30000000000000004,IT,Marketing
935,Vancouver,Hamilton,4.0,888.6764019819509,2021-12-21,3534,Accommodation,AirBnB,0.09,0.36,HR,Marketing
936,Montreal,Winnipeg,3262.68,383.6247296459593,2020-10-20,3305,Ground Travel,Train,0.15,489.40199999999993,Marketing,HR
937,Toronto,Edmonton,3050.32,557.913980186159,2022-09-21,1173,Ground Travel,Ferry,0.18,549.0576,IT,HR
938,Hamilton,Winnipeg,3680.87,768.1581667787916,2022-12-19,4738,Air Travel,Private Jet,0.27,993.8349000000001,Marketing,Marketing
939,Toronto,Kitchener,10.0,496.0535600540739,2022-11-25,4771,Accommodation,Lodging,0.08,0.8,Finance,Marketing
940,Calgary,Kitchener,6565.97,522.0532528372044,2023-11-23,3522,Ground Travel,Ferry,0.18,1181.8746,Finance,HR
941,Kitchener,Calgary,6.0,134.38334397973313,2021-04-01,2778,Accommodation,Lodging,0.08,0.48,Marketing,HR
942,Montreal,Winnipeg,1.0,780.4265971549365,2022-01-22,4395,Accommodation,Green Accommodation,0.05,0.05,Finance,Sales
943,Quebec City,Edmonton,2357.63,752.111341581681,2021-11-16,4770,Air Travel,Commercial Airline,0.16,377.2208,IT,Sales
944,Hamilton,Vancouver,344.86,322.82614746948104,2022-10-15,3762,Air Travel,Private Jet,0.27,93.11220000000002,Finance,Finance
945,Kitchener,Toronto,6685.39,486.46448827280165,2021-12-19,4967,Ground Travel,Car,0.2,1337.0780000000002,HR,Finance
946,Ottawa,Kitchener,9.0,821.7834539835137,2021-06-26,901,Accommodation,Hotel,0.1,0.9,Marketing,Sales
947,Kitchener,Kitchener,6904.12,827.1277270925591,2021-12-14,636,Ground Travel,Car,0.2,1380.824,IT,Marketing
948,Toronto,Edmonton,5591.56,629.909716728915,2023-01-02,4771,Air Travel,Commercial Airline,0.16,894.6496000000001,Finance,Marketing
949,Quebec City,Winnipeg,5954.61,802.088993304288,2021-07-31,2311,Ground Travel,Car,0.2,1190.922,Finance,Finance
950,Toronto,Edmonton,1672.05,119.89448985425119,2020-03-17,1159,Ground Travel,Car,0.2,334.41,HR,Marketing
951,Hamilton,Vancouver,7584.47,394.5895567750392,2022-01-11,4202,Ground Travel,Car,0.2,1516.8940000000002,IT,Finance
952,Vancouver,Winnipeg,1312.14,486.6200442037409,2022-01-28,1139,Ground Travel,Car,0.2,262.42800000000005,IT,Marketing
953,Kitchener,Calgary,1648.67,692.6930557908157,2021-10-10,3136,Ground Travel,Car,0.2,329.73400000000004,Sales,Finance
954,Quebec City,Calgary,2896.21,116.16209914906193,2020-03-18,3117,Air Travel,Private Jet,0.27,781.9767,Sales,HR
955,Vancouver,Kitchener,4.0,922.3629854298426,2023-11-29,3170,Accommodation,AirBnB,0.09,0.36,IT,Finance
956,Kitchener,Kitchener,5520.95,228.64069082683974,2021-12-15,3377,Ground Travel,Train,0.15,828.1424999999999,Finance,Finance
957,Calgary,Winnipeg,6210.35,665.7983421378725,2021-02-07,454,Air Travel,Commercial Airline,0.16,993.6560000000001,IT,IT
958,Winnipeg,Vancouver,6224.9,170.55457157726602,2020-11-19,79,Air Travel,Private Jet,0.27,1680.723,IT,Sales
959,Kitchener,Vancouver,8088.07,517.3566733332236,2020-04-11,321,Air Travel,Commercial Airline,0.16,1294.0912,Finance,Marketing
960,Calgary,Vancouver,6.0,984.923085494779,2021-05-01,4081,Accommodation,AirBnB,0.09,0.54,Marketing,IT
961,Quebec City,Kitchener,7750.12,860.2244320207892,2022-07-24,1825,Ground Travel,Car,0.2,1550.0240000000001,HR,Finance
962,Calgary,Toronto,1815.0,963.3171217314191,2022-12-06,4924,Air Travel,Private Jet,0.27,490.05,HR,Finance
963,Quebec City,Edmonton,6350.68,591.6388305166103,2021-10-21,3117,Ground Travel,Car,0.2,1270.1360000000002,Sales,HR
964,Montreal,Edmonton,6.0,848.0855761233726,2020-03-27,2867,Accommodation,Hotel,0.1,0.6000000000000001,Marketing,Finance
965,Toronto,Kitchener,8133.22,590.5544083542368,2023-10-05,4825,Air Travel,Private Jet,0.27,2195.9694000000004,IT,HR
966,Winnipeg,Kitchener,7.0,342.060840466443,2023-04-11,904,Accommodation,AirBnB,0.09,0.63,Marketing,IT
967,Edmonton,Quebec City,8177.13,760.334281582545,2021-07-05,1198,Air Travel,Commercial Airline,0.16,1308.3408,Finance,HR
968,Montreal,Hamilton,7263.91,590.2486281175256,2021-07-14,3841,Ground Travel,Car,0.2,1452.7820000000002,HR,Sales
969,Winnipeg,Ottawa,3813.34,496.88766718546407,2023-06-26,4056,Ground Travel,Train,0.15,572.001,Marketing,IT
970,Winnipeg,Vancouver,9177.47,162.60547004221561,2023-01-25,3837,Air Travel,Commercial Airline,0.16,1468.3952,Marketing,IT
971,Calgary,Calgary,3.0,444.201733455297,2020-09-22,1469,Accommodation,AirBnB,0.09,0.27,HR,HR
972,Montreal,Edmonton,597.75,315.2518426459655,2022-05-16,1537,Ground Travel,Train,0.15,89.6625,Marketing,IT
973,Kitchener,Quebec City,8866.65,954.4628434261601,2020-12-17,4755,Ground Travel,Train,0.15,1329.9975,IT,Finance
974,Edmonton,Calgary,3.0,872.9367594694389,2022-10-21,2981,Accommodation,Green Accommodation,0.05,0.15000000000000002,Finance,Finance
975,Vancouver,Kitchener,6.0,853.1824771329678,2023-04-26,2453,Accommodation,Green Accommodation,0.05,0.30000000000000004,HR,HR
976,Edmonton,Toronto,6488.33,220.84749755424605,2021-03-16,403,Ground Travel,Car,0.2,1297.6660000000002,Finance,IT
977,Winnipeg,Calgary,4828.48,165.44127251244447,2021-10-13,1570,Air Travel,Private Jet,0.27,1303.6896,Marketing,Marketing
978,Montreal,Toronto,8.0,303.58790714129,2020-12-31,4976,Accommodation,AirBnB,0.09,0.72,Marketing,Sales
979,Quebec City,Hamilton,163.91,480.42694193632417,2023-01-15,1985,Air Travel,Commercial Airline,0.16,26.2256,IT,Marketing
980,Kitchener,Calgary,3998.9,797.9465453236442,2022-12-23,2986,Ground Travel,Ferry,0.18,719.802,Finance,IT
981,Calgary,Vancouver,1194.38,779.9907573744184,2020-06-18,4941,Ground Travel,Ferry,0.18,214.9884,Marketing,HR
982,Kitchener,Winnipeg,4.0,879.7076739330688,2022-10-24,4821,Accommodation,Hotel,0.1,0.4,Finance,Sales
983,Quebec City,Edmonton,5.0,314.1482203249697,2022-04-16,834,Accommodation,Lodging,0.08,0.4,HR,HR
984,Edmonton,Hamilton,6243.82,701.3695698474252,2021-03-14,1486,Ground Travel,Car,0.2,1248.7640000000001,IT,IT
985,Kitchener,Quebec City,510.18,429.9573604528702,2023-08-18,2086,Air Travel,Commercial Airline,0.16,81.6288,Marketing,IT
986,Toronto,Montreal,8961.45,805.6536279050322,2020-12-10,2986,Ground Travel,Car,0.2,1792.2900000000002,Finance,IT
987,Ottawa,Ottawa,2309.56,152.70492955497133,2021-03-09,1742,Air Travel,Private Jet,0.27,623.5812000000001,IT,HR
988,Ottawa,Edmonton,8917.6,737.3227383629641,2023-11-01,1669,Ground Travel,Ferry,0.18,1605.168,Finance,HR
989,Toronto,Montreal,4.0,939.8262421560271,2020-06-19,2576,Accommodation,Green Accommodation,0.05,0.2,Marketing,Sales
990,Toronto,Quebec City,7.0,736.8588906196319,2023-09-14,1212,Accommodation,Hotel,0.1,0.7000000000000001,Sales,Sales
991,Montreal,Montreal,10.0,288.00130702284486,2023-11-01,1528,Accommodation,Green Accommodation,0.05,0.5,HR,Sales
992,Hamilton,Montreal,8317.05,712.6938862139287,2020-04-19,4709,Ground Travel,Car,0.2,1663.4099999999999,Marketing,HR
993,Kitchener,Toronto,9.0,739.5010252134132,2022-10-31,56,Accommodation,AirBnB,0.09,0.8099999999999999,Sales,IT
994,Winnipeg,Kitchener,4.0,811.9971242844032,2021-08-21,3151,Accommodation,Lodging,0.08,0.32,Marketing,Marketing
995,Kitchener,Montreal,1066.85,300.8443192986082,2022-05-31,4597,Air Travel,Commercial Airline,0.16,170.696,IT,Finance
996,Hamilton,Toronto,3.0,375.62667856658186,2023-02-02,1284,Accommodation,AirBnB,0.09,0.27,HR,IT
997,Quebec City,Edmonton,2.0,603.3550996605961,2021-04-19,3712,Accommodation,Green Accommodation,0.05,0.1,Sales,Marketing
998,Montreal,Winnipeg,9.0,803.3269609058262,2022-08-15,1683,Accommodation,Hotel,0.1,0.9,Marketing,IT
999,Calgary,Winnipeg,8.0,799.6877860121169,2020-10-01,1621,Accommodation,AirBnB,0.09,0.72,Marketing,IT
1000,Hamilton,Winnipeg,8091.09,572.6534451422442,2023-03-22,1833,Ground Travel,Train,0.15,1213.6634999999999,Finance,Finance
1001,Calgary,Calgary,2.0,137.60885915668507,2023-04-29,1705,Accommodation,Green Accommodation,0.05,0.1,IT,HR
1002,Edmonton,Montreal,2771.2,417.9394428417604,2021-11-12,1239,Ground Travel,Ferry,0.18,498.816,Sales,Sales
1003,Hamilton,Quebec City,737.37,916.1888928524917,2023-08-23,4848,Ground Travel,Car,0.2,147.47400000000002,Marketing,Marketing
1004,Winnipeg,Edmonton,3157.47,352.8555576138665,2022-06-06,3292,Ground Travel,Train,0.15,473.62049999999994,Sales,Sales
1005,Toronto,Quebec City,3.0,998.1187707953668,2020-05-29,1951,Accommodation,Lodging,0.08,0.24,Marketing,IT
1006,Calgary,Hamilton,7.0,493.20205479971867,2023-10-02,348,Accommodation,Green Accommodation,0.05,0.35000000000000003,IT,Marketing
1007,Ottawa,Hamilton,4.0,269.96862478494586,2022-08-10,3811,Accommodation,Green Accommodation,0.05,0.2,Finance,Marketing
1008,Hamilton,Montreal,605.74,962.7748751341633,2023-05-15,2556,Air Travel,Private Jet,0.27,163.5498,Sales,Sales
1009,Montreal,Hamilton,3330.69,913.2145491867857,2020-02-18,3480,Air Travel,Commercial Airline,0.16,532.9104,IT,HR
1010,Quebec City,Edmonton,949.37,353.7995458227143,2020-05-31,1856,Ground Travel,Ferry,0.18,170.8866,Marketing,Finance
1011,Ottawa,Toronto,7129.99,972.1537589449107,2022-08-12,234,Air Travel,Private Jet,0.27,1925.0973000000001,Sales,Marketing
1012,Calgary,Quebec City,3.0,434.08327294927267,2020-04-13,4923,Accommodation,AirBnB,0.09,0.27,Finance,HR
1013,Ottawa,Quebec City,6646.47,332.0197214371855,2023-05-17,1077,Air Travel,Commercial Airline,0.16,1063.4352000000001,Sales,IT
1014,Vancouver,Edmonton,6677.66,779.6604635083642,2021-01-25,1198,Ground Travel,Car,0.2,1335.5320000000002,Finance,HR
1015,Quebec City,Toronto,5012.46,921.6809625658462,2022-06-24,354,Ground Travel,Train,0.15,751.869,Finance,HR
1016,Ottawa,Quebec City,5416.81,847.7022739124455,2023-07-25,2531,Ground Travel,Train,0.15,812.5215000000001,Finance,Sales
1017,Calgary,Hamilton,2.0,538.1929411437432,2021-07-15,3322,Accommodation,AirBnB,0.09,0.18,Sales,Sales
1018,Winnipeg,Calgary,7652.49,134.15626274240418,2023-08-03,2258,Ground Travel,Car,0.2,1530.498,Marketing,Marketing
1019,Montreal,Toronto,1.0,740.7049084607603,2022-04-26,3594,Accommodation,Green Accommodation,0.05,0.05,IT,Marketing
1020,Winnipeg,Hamilton,6.0,818.4857003212849,2021-12-22,4542,Accommodation,Hotel,0.1,0.6000000000000001,Finance,IT
1021,Quebec City,Calgary,1.0,691.5337840693354,2020-01-17,2512,Accommodation,Green Accommodation,0.05,0.05,Sales,IT
1022,Kitchener,Montreal,3.0,316.16215041006075,2021-08-14,2332,Accommodation,Green Accommodation,0.05,0.15000000000000002,Finance,Finance
1023,Montreal,Calgary,5419.32,187.3624113319126,2020-04-11,1015,Ground Travel,Train,0.15,812.8979999999999,HR,Finance
1024,Montreal,Edmonton,4893.0,692.1012324411661,2021-11-15,2496,Air Travel,Private Jet,0.27,1321.1100000000001,HR,Marketing
1025,Kitchener,Calgary,1774.91,780.877322534849,2021-07-06,1823,Ground Travel,Car,0.2,354.982,IT,Sales
1026,Ottawa,Hamilton,7086.61,757.3497573443613,2022-06-18,3773,Air Travel,Commercial Airline,0.16,1133.8576,Finance,IT
1027,Ottawa,Winnipeg,6.0,427.83435428826886,2022-10-31,3499,Accommodation,Lodging,0.08,0.48,IT,IT
1028,Ottawa,Quebec City,7.0,471.6905874495348,2020-05-23,1925,Accommodation,Hotel,0.1,0.7000000000000001,HR,Marketing
1029,Toronto,Edmonton,9465.59,498.99030016630684,2023-10-26,3406,Air Travel,Commercial Airline,0.16,1514.4944,HR,Sales
1030,Toronto,Calgary,7639.82,147.93382108850767,2021-08-30,3424,Ground Travel,Train,0.15,1145.973,IT,Marketing
1031,Quebec City,Quebec City,6362.79,575.098061692667,2020-05-31,3784,Ground Travel,Car,0.2,1272.558,Marketing,Sales
1032,Montreal,Edmonton,4339.85,641.2819758991084,2020-10-20,3010,Air Travel,Commercial Airline,0.16,694.3760000000001,HR,HR
1033,Calgary,Toronto,9726.13,203.46670164778814,2020-10-21,3599,Air Travel,Private Jet,0.27,2626.0551,Finance,HR
1034,Kitchener,Winnipeg,1592.82,272.94882816186134,2021-04-07,4420,Ground Travel,Ferry,0.18,286.70759999999996,Marketing,Marketing
1035,Winnipeg,Edmonton,9944.69,828.500827886503,2021-04-28,3077,Ground Travel,Car,0.2,1988.938,HR,Sales
